num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
28,./img/gray_GeorgeClooney4_2.png,0,62,62,27,,,None,None,1,2.28286971827,None,None,None,None,None,None,1,0.266917429502,George Clouney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'l', 'o', 'u', 'n', 'e', 'y', 'return']","[1.1334176551699784, 1.5999128767016373, 1.8832217400213267, 2.0996968327344803, 2.2662726657708845, 2.7661506097501842, 2.8827261380483833, 3.0826356145025784, 3.349206924569444, 3.6989521145842446, 4.06558049105297, 4.282176837841689, 4.5320667308005795, 4.765306001338104, 4.9651490767537325, 5.381411108734028, 5.664898966164401]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
49,./img/gray_NeilPatrickHarris(Barney)1_1.png,0,63,63,48,,,None,None,1,1.6495831009,None,None,None,None,None,None,1,0.233619713219,Barney,"['lshift', 'b', 'a', 'r', 'n', 'e', 'y', 'return']","[0.6000424710036896, 0.7334238782641478, 0.8833882237922808, 1.0165694655934203, 1.4164317235299677, 1.5831817390080687, 1.9996012729752692, 2.282938685535555]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
24,./img/gray_JoachimLoew1_1.png,0,64,64,23,,,None,None,1,1.98283035881,None,None,None,None,None,None,5,1.68324265475,Joachim Löw,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xf6', 'w', 'return']","[1.5827454809586925, 1.7660845294867613, 2.032676369344699, 2.149013880383791, 2.4657599984075205, 2.5990750046257745, 2.832451888916694, 3.0656475336490985, 3.2822332947635005, 3.432018966959731, 3.815295399625029, 4.381912805487445, 4.61621513423961, 4.998236362684111]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
64,./img/gray_LisaEdelstein(DrLisaCuddy)2_2.png,0,65,65,63,,,None,None,2,7.96358913345,None,None,None,None,None,None,1,0.816738258964,,['return'],[0.8834289625938254],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
40,./img/gray_BritneySpears1_1.png,0,66,66,39,,,None,None,1,1.41619948028,None,None,None,None,None,None,2,0.383211635515,Britney Spears,"['lshift', 'b', 'e', 'backspace', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.9331697579509637, 1.1165219583763246, 1.4331987883579131, 2.099586164333232, 2.2828758130526694, 2.7160155782621587, 2.9492173177768564, 3.249031491095593, 3.4824186402802297, 3.94881217519287, 4.098661040648949, 4.415149573958843, 4.665131209419997, 4.915018856932875, 5.0316832407297625, 5.281499033977525, 5.4647716814633895, 5.58235028249328, 6.647695322511936]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
71,./img/gray_BritneySpears7_1.png,0,67,67,70,,,None,None,1,1.41654239193,None,None,None,None,None,None,2,1.83270819052,Britney Spears,"['lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'capslock', 'a', 'r', 's', 'return']","[0.9333022392547718, 1.0834436542245385, 1.3665841091078619, 1.7330357369119156, 2.016396887041992, 2.4162860903288674, 2.599538849581222, 3.0659471402796044, 3.265825180493266, 3.698841125404215, 3.9322536160489108, 4.398514028101999, 4.681816155083652, 4.831886036567084, 4.898424049879395, 5.081812818993058, 5.864424792160207]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
43,./img/gray_LisaEdelstein(DrLisaCuddy)6_3.png,0,68,68,42,,,None,None,2,5.78109918423,None,None,None,None,None,None,1,1.74957921949,,['return'],[0.48359749934388674],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
3,./img/gray_KatjaBurkard1_1.png,0,69,69,2,,,None,None,1,2.94923656446,None,None,None,None,None,None,2,4.34833505003,,['return'],[1.2665597620598419],2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
14,./img/gray_JoshRadnor(Ted)6_2.png,0,70,70,13,,,None,None,1,1.71636522626,None,None,None,None,None,None,1,1.99972733872,Ted Mosby,"['lshift', 't', 'e', 'd', 'space', 'lshift', 'm', 'o', 's', 'b', 'y', 'return']","[0.5501938942470588, 0.6666504139157041, 0.8168656078214553, 1.5997797538420855, 1.7493902812620945, 1.9662721204476838, 2.1324886821512337, 2.316204965578436, 2.4494914225579123, 2.8992574310614145, 3.032551907490415, 3.4322781555656547]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
48,./img/gray_LeonardoDiCaprio2_1.png,0,71,71,47,,,None,None,1,1.51648943149,None,None,None,None,None,None,1,0.316630317177,Leo Di Caprio,"['lshift', 'l', 'e', 'o', 'space', 'lshift', 'd', 'i', 'space', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.666708474729603, 0.7833895389812824, 1.0333176045205619, 1.1998016950565216, 1.433151633995294, 1.599500677002652, 1.7330931561700709, 2.016295521201755, 2.59928190642313, 2.7657650346245646, 2.9323735870148084, 3.0157909374447627, 3.79878656107212, 3.965389339458852, 4.331950352552667, 4.481804671233476, 5.281370081231216]",2017_Feb_23_1717,59.9066259274,famFaceFilter,001,23,
