num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
38,./img/edges5_GeorgeClooney11_1.png,0,57,57,37,,,None,None,1,None,None,None,None,None,None,1,George Clooney,"['lshift', 'g', 'e', 'o', 'r', 'g', 'e', 'space', 'lshift', 'c', 'o', 'backspace', 'l', 'o', 'o', 'n', 'e', 'y', 'return']","[0.6999599992432195, 0.8668885794468224, 1.033235272134334, 1.3164640485574637, 1.4331270423408569, 1.6496886388540588, 1.7831208353254624, 1.883042533923799, 2.0495669364718196, 2.266185951875741, 2.4827837960692705, 2.7826512193823874, 2.9824981451129133, 3.1490084335200663, 3.265670785749535, 3.8154970695522934, 3.998843282037342, 4.348610928002017, 4.4485765729004925]",3.74871697652,0.600139345059,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
61,./img/edges5_NeilPatrickHarris(Barney)2_2.png,0,58,58,60,,,None,None,1,None,None,None,None,None,None,1,,['return'],[1.1667418886190717],1.66627114996,0.84977422187,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
67,./img/edges5_LeonardoDiCaprio2_1.png,0,59,59,66,,,None,None,1,None,None,None,None,None,None,1,Leonardo Di Caprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'i', 'space', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.6168825648983329, 0.9500972111418378, 1.133597716845543, 1.4001554480091727, 1.8331131206650753, 1.9831663213517459, 2.1831425197779026, 2.3997900842387025, 2.516257404709904, 2.5996671629072807, 2.7494005500011554, 3.0826524062522367, 3.1827117177199398, 3.2828047106577287, 3.465736159881999, 3.632602188781675, 3.865682141216894, 3.9655913295555365, 4.1156429263610335, 4.332242374433918, 4.532074223698146, 4.73198498383681]",1.00003528535,0.40015929732,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
19,./img/edges5_HughLaurie(DrHouse)2_1.png,0,60,60,18,,,None,None,1,None,None,None,None,None,None,1,,['return'],[1.3833031643589493],1.53311867009,0.78337745606,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
43,./img/edges5_BarackObama1_3.png,0,61,61,42,,,None,None,1,None,None,None,None,None,None,4,Barak Obama,"['lshift', 'b', 'a', 'r', 'a', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.6836180700775003, 0.8502021369440627, 1.4167209579900373, 1.6332594586383493, 1.8498133565317403, 1.9996481088164728, 2.0830761512406752, 2.1829705838845257, 2.5326949250993493, 2.7492635786838946, 2.915793434422085, 3.049156664070324, 3.1158122960459878, 3.2991055805050564]",1.06651609445,0.849963800438,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
23,./img/edges5_UrsulavonderLeyen1_1.png,0,62,62,22,,,None,None,1,None,None,None,None,None,None,4,Von der Leyn,"['lshift', 'v', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'lshift', 'l', 'e', 'y', 'n', 'return']","[0.8667131150195928, 1.2665602973720524, 1.3333047842770611, 1.5499260451124428, 1.6499821488196176, 1.7331372109365475, 1.9329748341660888, 2.0829613134610554, 2.1661455661869695, 2.316249770243303, 2.5825646740377124, 2.899110841231959, 4.01481311113821, 4.115481255297709, 4.498704867228298]",2.04954031207,0.933185263169,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
45,./img/edges5_WillSmith4_1.png,0,63,63,44,,,None,None,1,None,None,None,None,None,None,1,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.40011086015692854, 0.5835494561088126, 0.7334522128876415, 0.9332567961992027, 1.066728448107824, 1.1831867868550034, 1.3164813704570406, 1.5164306237074925, 1.6996138820268243, 1.766354519621018, 1.9828615842288855, 2.1827829299727455, 2.4157595925626083]",1.33319475814,0.21651315935,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
46,./img/edges5_TomCruise5_1.png,0,64,64,45,,,None,None,1,None,None,None,None,None,None,1,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[0.43372272322085337, 0.8167448878757568, 0.9333437264740496, 1.083471988724341, 1.1665186285808886, 1.2331745813316957, 1.3997108525873045, 1.6997287198064441, 1.8996728406418697, 1.983122054274645, 2.7326765767193137, 2.9325658448724425, 2.999305199360606]",1.14973306632,0.200174117168,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
59,./img/edges5_BastianSchweinsteiger3_1.png,0,65,65,58,,,None,None,1,None,None,None,None,None,None,5,Sebastian Schweinsteiger,"['lshift', 's', 'e', 'b', 'a', 's', 't', 'i', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[0.45021477551563294, 0.5668059154922958, 0.7501777900524758, 1.0999518515345699, 1.2166093921259744, 1.4664716990628222, 1.6994804392452352, 1.9996484295934351, 2.749299826364222, 2.8322787825018167, 2.915895120389905, 2.999072636819619, 3.1658645664829237, 3.3822869462492235, 3.5156902728867863, 3.6488969638885465, 3.832133150233858, 3.9153921437482495, 4.048728748995927, 4.215396538378627, 4.381927997996172, 4.498549290909068, 4.581741242256612, 4.765301733055821, 4.848383016711523, 4.981456906481981, 5.131647078485912]",1.2332243016,1.34982570641,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
3,./img/edges5_NicoleKidman5_1.png,0,66,66,2,,,None,None,2,None,None,None,None,None,None,3,,['return'],[1.000024058193958],2.53267407467,2.41601076011,2017_Jan_25_1257,60.0010970739,famFaceFilter,001,3,
