num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
218,./greyInner/notfamousface3_3_cut.png,0,149,149,217,,,None,None,2,1.58297366333,None,None,None,None,None,None,5,0.950204671075,,['return'],[0.7337848575161843],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
94,./greyInner/JanHofer7_1_cut.png,0,150,150,93,,,None,None,2,1.31649708848,None,None,None,None,None,None,4,1.4497194975,,['return'],[1.266684116876604],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
207,./greyInner/WillSmith14_1_cut.png,0,151,151,206,,,None,None,2,10.0459697553,None,None,None,None,None,None,2,0.566885147145,,['return'],[0.5502853141406376],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
51,./greyInner/DannFlorek(DonaldDonCragen)1_1_cut.png,0,152,152,50,,,None,None,2,1.9328917532,None,None,None,None,None,None,4,3.71542107774,,['return'],[0.6504896163232843],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
90,./greyInner/Ice-T(OdafinFinTutuola)7_1_cut.png,0,153,153,89,,,None,None,2,2.29963774775,None,None,None,None,None,None,1,1.08362403651,,['return'],[0.5667850650588662],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
111,./greyInner/JoshRadnor(Ted)1_2_cut.png,0,154,154,110,,,None,None,2,4.88189415614,None,None,None,None,None,None,1,1.13316691479,,['return'],[0.8502037408243268],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
11,./greyInner/BarackObama1_3_cut.png,0,155,155,10,,,None,None,1,2.49962549412,None,None,None,None,None,None,4,1.18325382902,Barack Obama,"['lshift', 'lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'a', 'm', 'a', 'return']","[0.6002070287777315, 0.7336202994702035, 0.8832584161173145, 1.0833241110258314, 1.2328377666171946, 1.3666779900568145, 1.5998467974213781, 1.732822208984544, 1.9828497155194782, 2.266153553507138, 2.3828354730694628, 2.616165309945245, 2.7327035218950186, 2.8826794155847892, 2.949063671132535, 3.515772070746607]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
62,./greyInner/EmilyDeschanel3_1_cut.png,0,156,156,61,,,None,None,2,3.28224752289,None,None,None,None,None,None,1,0.783430063311,,['return'],[3.732240642245415],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
194,./greyInner/TomCruise6_1_cut.png,0,157,157,193,,,None,None,1,3.76545249774,None,None,None,None,None,None,1,0.633327142357,Tom Hanks,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'h', 'a', 'n', 'j', 'k', 'backspace', 'backspace', 'k', 's', 'return']","[0.7168767588545961, 1.016602078435426, 1.1170383016069536, 1.2834029577461479, 1.433449422137528, 1.6000136008988193, 2.3497294736289405, 2.4830404168033056, 2.6662435632297274, 2.8330306812540584, 3.4325169265430304, 3.615842609370702, 4.282192028654208, 4.365595050555385, 4.682018360571419]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
8,./greyInner/AngelaMerkel4_1_cut.png,0,158,158,7,,,None,None,1,1.98298476218,None,None,None,None,None,None,4,1.3499363741,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'l', 'e', 'backspace', 'backspace', 'e', 'l', 'return']","[0.4169676346718916, 0.5834416753996265, 0.7000709877102054, 0.8835150368522591, 0.9831018453915021, 1.266664228769514, 1.6499035587194157, 1.8164908333465064, 1.9996355985558694, 2.1495765276704333, 2.7159327153258346, 2.8493886492151432, 2.982553960122459, 3.1157885586280827, 3.1823659212795974, 3.7990492843327957, 3.9154213343572337, 4.298763954153401, 4.448693656110663, 4.81523499562627]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
203,./greyInner/Usher2_1_cut.png,0,159,159,202,,,None,None,1,7.06409199083,None,None,None,None,None,None,1,1.03295010234,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[10.413445835863968, 10.629828439416087, 10.763224708984126, 10.946521521979776, 11.06308860376248, 11.413044865966185, 11.54625091541493, 11.646331077316972, 11.896207498393778, 12.01268155516027, 12.196058562135477, 12.295984430820681, 12.995420282212763]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
17,./greyInner/BastianSchweinsteiger12_1_cut.png,0,160,160,16,,,None,None,2,2.3991206249,None,None,None,None,None,None,1,0.783120193774,,['return'],[0.800356446200567],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
43,./greyInner/CobieSmulders(Robin)3_4_cut.png,0,161,161,42,,,None,None,2,3.21584819087,None,None,None,None,None,None,5,1.33313894313,,['return'],[0.8500574670051719],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
180,./greyInner/Shakira9_1_cut.png,0,162,162,179,,,None,None,2,1.76622235994,None,None,None,None,None,None,2,0.900153683742,,['return'],[0.6165694876026464],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
182,./greyInner/SigmarGabriel11_3_cut.png,0,163,163,181,,,None,None,2,2.56621280082,None,None,None,None,None,None,1,0.483517410594,,['return'],[0.4671000990874745],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
