num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
9,./greyInner/AngelaMerkel5_1_cut.png,0,30,30,8,,,None,None,1,1.53304317896,None,None,None,None,None,None,4,2.21605968523,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.7165881669488954, 0.8166641592515589, 1.0167397986988362, 1.0831960136274574, 1.1998466039713094, 1.2832928244206414, 1.4161956309399102, 1.4664612190654225, 1.5662542851923718, 1.6330290326523027, 1.716307165442231, 1.7832628316800765, 1.8826228475390963, 1.982934611654855, 2.8158121729466075, 3.548897630445026]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
10,./greyInner/AngelaMerkel6_1_cut.png,0,31,31,9,,,None,None,1,2.44948083688,None,None,None,None,None,None,4,3.06586790812,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.6667761588823851, 0.7335537933440719, 0.9334812333654554, 1.0001125930693888, 1.1168918153816776, 1.2000769225587646, 1.3167320037937316, 1.3831856524993782, 1.4831365413911044, 1.5500293351460641, 1.6495843840148154, 1.733171425996261, 1.8165085819337037, 1.9163786347753557, 2.066456535706493, 2.8160591719888544]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
53,./greyInner/DannFlorek(DonaldDonCragen)2_1_cut.png,0,32,32,52,,,None,None,2,3.01585765926,None,None,None,None,None,None,3,1.21653636131,,['return'],[1.3503411954943658],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
117,./greyInner/JudithRakers2_1_cut.png,0,33,33,116,,,None,None,2,2.46608045561,None,None,None,None,None,None,2,3.1156651604,,['return'],[0.8999028363514299],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
131,./greyInner/LeonardoDiCaprio1_1_cut.png,0,34,34,130,,,None,None,1,1.58316858711,None,None,None,None,None,None,1,1.89968085799,Leonardo Di Caprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'i', 'space', 'lshift', 'a', 'backspace', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.800195417942632, 0.9001299471583479, 1.0500577239963604, 1.1500211232296351, 1.3498119118330578, 1.4499267182709445, 1.5665182854672821, 1.7161669854667707, 1.816413631652722, 1.9330359935338493, 2.033025375782927, 2.1158739868624252, 2.199467765180998, 2.3328527009989557, 2.432868387041708, 2.632711141677646, 2.9991765629347356, 3.13236422029604, 3.1657158272810193, 3.365650645196183, 3.565513608845322, 3.7319742825875437, 3.8154853001888114, 4.065597492285633, 5.4316593748480955]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
3,./greyInner/AlysonHannigan(Lily)14_2_cut.png,0,35,35,2,,,None,None,2,5.11474131983,None,None,None,None,None,None,5,3.79867172255,,['return'],[0.7841135348735406],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
202,./greyInner/Usher11_1_cut.png,0,36,36,201,,,None,None,1,3.21582583809,None,None,None,None,None,None,2,1.49956261923,NeYo,"['lshift', 'n', 'e', 'minus', 'lshift', 'j', 'o', 'backspace', 'backspace', 'lshift', 'y', 'o', 'return']","[1.0666727400630407, 1.1998135638405074, 1.5163534216271728, 1.7997055899732004, 2.2327571412397447, 2.299484092781313, 2.6492203010120647, 4.065544563920412, 4.198668707243087, 4.648432470301486, 4.814935165959469, 5.098255898064963, 6.697649756000828]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
116,./greyInner/JudithRakers1_1_cut.png,0,37,37,115,,,None,None,2,6.03119469587,None,None,None,None,None,None,1,1.16635449623,,['return'],[0.7332817736196375],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
168,./greyInner/RobertSeanLeonard(Wilson)11_2_cut.png,0,38,38,167,,,None,None,2,2.582803221,None,None,None,None,None,None,1,0.966905015395,,['return'],[0.6834819551158944],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
107,./greyInner/JoachimLoew12_1_cut.png,0,39,39,106,,,None,None,1,1.69971845317,None,None,None,None,None,None,5,1.89978158228,Joachim Löw,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', u'\xf6', 'l', 'w', 'backspace', 'backspace', 'w', 'return']","[1.033842397288936, 1.117325827984132, 1.2672552087124132, 1.483886520300075, 1.7338168312844573, 1.8169422737573768, 1.917163257705397, 2.0503570098489945, 2.1668080762910904, 2.2499880510204093, 2.4169427228462155, 2.600402383893197, 2.7332346192570185, 3.316468965853346, 3.4497740279539357, 3.999528777152591, 4.782529212448026]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
50,./greyInner/CristinMilioti(Tracy_Mutter)9_1_cut.png,0,40,40,49,,,None,None,2,2.69923183298,None,None,None,None,None,None,2,2.38269903231,,['return'],[1.0000933463916226],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
101,./greyInner/JimParsons(SheldonCooper)1_1_cut.png,0,41,41,100,,,None,None,2,3.66553795589,None,None,None,None,None,None,4,2.63270665079,,['return'],[0.9506005124112562],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
