num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,inputText,key_resp_4.keys,key_resp_4.rt,key_resp_5.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
203,./greyInner/Usher2_1_cut.png,0,151,151,202,,,None,None,1,None,None,None,None,None,None,2,Usher,"['lshift', 'u', 's', 'h', 'e', 'r', 'return']","[0.4683649024573242, 0.7689713067848061, 1.002869385692975, 1.1031865739059867, 1.45387618881432, 1.5710414346358448, 1.8885639021336829]",2.62284242726,0.836247414505,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
222,./greyInner/notfamousface7_cut.png,0,152,152,221,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.5350356965063838],3.59240127645,6.28181409332,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
42,./greyInner/CobieSmulders(Robin)2_1_cut.png,0,153,153,41,,,None,None,1,None,None,None,None,None,None,1,Robin,"['lshift', 'r', 'o', 'b', 'i', 'n', 'return']","[0.5349949573228514, 0.6850447425276798, 1.0194338729306764, 1.2533281024661846, 1.3537463366810698, 1.5539656225464569, 1.9049580546816287]",3.07411868639,0.301250211716,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
17,./greyInner/BastianSchweinsteiger12_1_cut.png,0,154,154,16,,,None,None,1,None,None,None,None,None,None,5,Bastian Schweinsteiger,"['lshift', 'b', 'a', 's', 't', 'i', 'n', 'backspace', 'a', 'n', 'space', 'lshift', 's', 'c', 'h', 'w', 'e', 'i', 'n', 's', 't', 'e', 'i', 'g', 'e', 'r', 'return']","[2.1555790866204916, 2.506349538331051, 2.656747691658893, 2.8573153456472937, 3.007698743051151, 3.174591132587011, 3.3580909940101265, 3.7593741820073774, 3.8763245045847725, 4.010002271128542, 4.193468129769826, 4.377409065013126, 4.527897678572117, 4.661440075549763, 4.795361635622612, 4.8954863552608, 4.978985960058708, 5.212906814413145, 5.363244340140227, 5.430040559544068, 5.563608618998842, 5.680559583137438, 5.814303430559448, 5.931221675040433, 6.064845550383325, 6.198643930567414, 6.683104017716687]",1.45385886664,1.58742115204,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
138,./greyInner/LisaEdelstein(DrLisaCuddy)2_2_cut.png,0,155,155,137,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.33442024615396804],3.07444235438,0.735468301707,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
135,./greyInner/LeonardoDiCaprio7_1_cut.png,0,156,156,134,,,None,None,1,None,None,None,None,None,None,1,Leonardo diCaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'd', 'i', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.5517442143936933, 0.7689430780592375, 0.9192520542801503, 1.0529939770149213, 1.2534942670026794, 1.6876478800222685, 1.887955701431565, 2.055286598540988, 2.2555668327877356, 2.439648590872821, 2.8739147980104462, 3.0072518951728853, 3.157947733232504, 3.3083590385795105, 3.525473216071987, 4.461091514956934, 4.561316318255194, 4.778371151269312, 4.9621725467950455, 5.2964676883748325]",1.01958913091,0.367656361472,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
85,./greyInner/HughLaurie(DrHouse)9_2_cut.png,0,157,157,84,,,None,None,1,None,None,None,None,None,None,1,Dr House,"['lshift', 'd', 'r', 'period', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[0.5684572232185019, 0.7522826773147244, 0.9694869942577498, 1.3538246072366746, 1.5709349353564903, 1.7211893788153247, 1.9050783475431672, 2.1222124134546902, 2.3228336378615495, 2.4395738489092764, 2.539916058038216, 2.9408441415143898]",1.67113215149,0.251238214507,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
100,./greyInner/JasonSegel(Marshall)9_1_cut.png,0,158,158,99,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.7357281342865463],2.5062237922,0.451122605049,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
174,./greyInner/SahraWagenknecht6_2_cut.png,0,159,159,173,,,None,None,1,None,None,None,None,None,None,4,Sahra Wagenknecht,"['lshift', 's', 'a', 'h', 'r', 'a', 'space', 'lshift', 'w', 'a', 'g', 'e', 'n', 's', 'c', 'backspace', 'backspace', 'k', 'n', 'e', 'c', 'h', 't', 'return']","[0.40139931070734747, 0.6687622217559692, 0.9527621165398159, 1.1867333335048897, 1.671229668903834, 1.8382429928606143, 2.0053612121937476, 2.1055863362707896, 2.239080936886239, 2.3729036964232364, 2.673548915247011, 2.740321076080363, 3.174758580249545, 3.374981073924573, 3.458743719109407, 3.7927344395575346, 3.9934211032814346, 4.22733522123599, 4.427781940801651, 4.528065767795852, 4.745174492012666, 5.530337859339852, 5.647353621232469, 6.064822774935237]",1.90534331262,3.80919338986,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
178,./greyInner/Shakira3_1_cut.png,0,160,160,177,,,None,None,1,None,None,None,None,None,None,2,Shakira,"['lshift', 's', 'h', 'a', 'k', 'i', 'r', 'a', 'return']","[0.4181245092058816, 0.6351376406946656, 0.9024720022389374, 1.0195730918676418, 1.4372504324128386, 1.654268375617903, 1.704140191544866, 1.8214398445888946, 2.5566479929384514]",2.55655111709,0.919202974796,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
213,./greyInner/notfamousface12_2_cut.png,0,161,161,212,,,None,None,2,None,None,None,None,None,None,1,,['return'],[1.0363133670707612],3.20799501635,7.11708376746,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
134,./greyInner/LeonardoDiCaprio4_1_cut.png,0,162,162,133,,,None,None,1,None,None,None,None,None,None,1,Leonardo diCaprio,"['lshift', 'l', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'd', 'i', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.48497558215240133, 0.718979518776905, 0.9194608826855983, 1.1366934283523733, 1.387287835472307, 1.521021417902375, 1.6714157218593755, 1.9052765901742532, 2.1725105472778523, 2.4064654044141207, 3.041183142831869, 3.258386818211875, 3.442200082632553, 3.609264089982389, 3.8764768755409023, 4.8621530433119915, 4.995953027400901, 5.697781029783073, 5.864584562992604, 6.416074398086494]",3.79276491375,0.28456029912,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
71,./greyInner/GuentherJauch2_1_cut.png,0,163,163,70,,,None,None,1,None,None,None,None,None,None,3,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'c', 'u', 'h', 'backspace', 'backspace', 'backspace', 'u', 'c', 'h', 'return']","[0.6852939893342409, 1.0028363452529447, 1.4038109419670945, 1.671082430442766, 1.7712363411465049, 1.8714951472247776, 2.038656030425045, 2.1386248505168624, 2.339357706698138, 3.0075001796376455, 3.2745185719340952, 3.408168109754115, 3.542085178893103, 3.5923169110592426, 3.7927260992528318, 4.210298544423495, 4.394057276082094, 4.544542361050844, 4.811904309755846, 4.945573094431893, 5.079102980953394, 5.396601069098324]",1.52062749888,0.936005802287,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
90,./greyInner/Ice-T(OdafinFinTutuola)7_1_cut.png,0,164,164,89,,,None,None,2,None,None,None,None,None,None,2,,['return'],[0.8692381323871814],4.4108562542,2.18872249624,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
177,./greyInner/Shakira2_1_cut.png,0,165,165,176,,,None,None,1,None,None,None,None,None,None,2,Shakira,"['lshift', 's', 'h', 'a', 'k', 'i', 'r', 'a', 'return']","[0.5349311219124502, 1.6042291120265872, 1.78805905705849, 1.9384183958900394, 2.189011519885753, 2.3894592017950345, 2.5398926410289278, 2.740299904535277, 3.2748197852561134]",3.82608699836,0.652054345428,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
119,./greyInner/JudithRakers7_1_cut.png,0,166,166,118,,,None,None,1,None,None,None,None,None,None,3,,['return'],[0.5016350205551134],4.97875852636,1.05301226153,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
143,./greyInner/MariskaHargitay(Liv)4_4_cut.png,0,167,167,142,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.5517727638998622],9.10538552739,1.43699027905,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
10,./greyInner/AngelaMerkel6_1_cut.png,0,168,168,9,,,None,None,1,None,None,None,None,None,None,4,Angela Merkel,"['lshift', 'a', 'n', 'g', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.36791972263927164, 0.5517442143936933, 0.7520703203190351, 0.8692474350355042, 0.9194044252362801, 1.0530186771502485, 1.3538505904925842, 1.5709423133175733, 1.8717431109071185, 2.0053047547426104, 2.2726766476589546, 2.372979400728582, 2.4562939149127487, 2.606872347141689, 2.7070641099999193, 3.4922018148499774]",1.35372099499,1.26994134841,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
41,./greyInner/CobieSmulders(Robin)12_1_cut.png,0,169,169,40,,,None,None,1,None,None,None,None,None,None,1,Robin,"['lshift', 'r', 'o', 'v', 'backspace', 'b', 'i', 'n', 'return']","[0.35122724379834835, 0.6018444263663696, 0.8691733346331603, 1.0862660198017693, 1.4704480540149234, 1.6041097815086687, 1.7712116410129966, 1.9717337441034033, 2.355978972165758]",1.70420049837,0.21780161109,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
21,./greyInner/BenedictCumberbatch16_1_cut.png,0,170,170,20,,,None,None,1,None,None,None,None,None,None,1,Benedict Cumberbatch,"['lshift', 'b', 'e', 'n', 'e', 'd', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.4347784943311126, 0.6185962496856519, 0.7523083397918526, 0.9024511514744518, 1.0362947617759346, 1.5542915360019833, 1.7045690756895056, 1.8215139449894195, 2.0553626236287528, 2.2224368959687126, 2.389417500269701, 2.6567608436798764, 2.940740529262257, 3.157946770890703, 3.274584011251136, 3.508544963226086, 3.6425271508996957, 4.160504678269717, 4.845469546338791, 5.045794369139912, 5.296522862699931, 5.680702972227664, 6.365594060676813]",2.57316083444,0.618601702963,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
65,./greyInner/EmilyDeschanel8_3_cut.png,0,171,171,64,,,None,None,1,None,None,None,None,None,None,1,,['return'],[1.119914980214162],4.17696170389,1.75500610767,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
25,./greyInner/BenedictCumberbatch6_5_cut.png,0,172,172,24,,,None,None,1,None,None,None,None,None,None,1,Benedict Cumberbatch,"['lshift', 'b', 'e', 'n', 'e', 'd', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.702002186442769, 0.9528378208451613, 1.1198723163470277, 1.236765539912085, 1.7714592839147372, 2.0554829164884723, 2.3896170260268264, 3.091276618404663, 3.3251105411181925, 3.575649773913028, 3.7595060229832598, 4.060053403614802, 4.260712800956753, 4.444474740423175, 4.544685429358651, 4.728590437134699, 4.845390634221985, 5.19614761313278, 5.313139958016109, 5.496925956054838, 5.831180679233512, 5.947788728526575, 7.201143455811689]",2.3394504124,0.501472384609,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
184,./greyInner/SigmarGabriel4_5_cut.png,0,173,173,183,,,None,None,1,None,None,None,None,None,None,4,Sigmar Gabriel,"['lshift', 's', 'i', 'g', 'm', 'a', 'r', 'space', 'lshift', 'g', 'a', 'b', 'r', 'i', 'e', 'l', 'return']","[0.4009219886356732, 1.3536863506415102, 2.1055917895464518, 2.2391457346384414, 2.5397611208336457, 2.69032094776594, 2.8740857742614025, 3.0244553780848946, 3.3748999163399276, 3.8262172354316135, 4.009913735582813, 4.360974814844667, 4.845419183726335, 5.1963092867354135, 5.31314220348213, 5.44697554879167, 5.697336106590228]",1.27024512798,1.06936310865,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
23,./greyInner/BenedictCumberbatch3_9_cut.png,0,174,174,22,,,None,None,1,None,None,None,None,None,None,1,Benedict Cumberbatch,"['lshift', 'b', 'e', 'b', 'e', 'backspace', 'backspace', 'n', 'e', 'd', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.43494369652580644, 1.2201888629988389, 1.3370336486404995, 2.0383795172383543, 2.155597691917137, 2.590080746984313, 2.757156302448493, 3.0076932897754887, 3.10813173319184, 3.5923326293268474, 3.843868207783089, 3.909965766255482, 4.127176498817789, 4.845491038662658, 5.062604574593934, 5.179589862294961, 5.296616530740721, 5.49699524474272, 5.5806109722489055, 5.781022726689116, 5.897978823324593, 6.599643868978092, 6.699987361229432, 6.900376019442774, 7.184364366110458, 7.334561068995754, 7.652105991161079]",1.65455643692,0.117453948686,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
189,./greyInner/TaylorSwift7_1_cut.png,0,175,175,188,,,None,None,1,None,None,None,None,None,None,2,Taylor Swift,"['lshift', 't', 'a', 'y', 'l', 'o', 'r', 'space', 'lshift', 's', 'w', 'i', 'f', 't', 'return']","[0.5689059957803693, 0.8362817380675551, 1.070151267469555, 1.3540950255846838, 1.5042670283364714, 1.7049655609553156, 1.8386224767364183, 2.105806071229381, 2.4233513141753065, 2.690477809655931, 2.9412733464378107, 3.1750889846389327, 3.2753808311554167, 3.509306176445534, 3.709784974105787]",1.33684470865,0.551586390162,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
11,./greyInner/BarackObama1_3_cut.png,0,176,176,10,,,None,None,1,None,None,None,None,None,None,4,Barack Obama,"['lshift', 'b', 'a', 'r', 'a', 'c', 'k', 'space', 'lshift', 'o', 'b', 'm', 'a', 'm', 'backspace', 'backspace', 'backspace', 'm', 'backspace', 'a', 'm', 'a', 'return']","[0.4682263250815595, 1.220247245133578, 1.554237003238086, 1.7379662230468966, 1.8550464619147533, 2.222455180482939, 2.372885411907191, 2.5899075252636976, 3.024327386481673, 3.258397724765018, 3.4587783634524385, 3.659357244772764, 3.809719470633354, 3.943353610966369, 4.3276832044211915, 4.494606709711661, 4.661667188469437, 4.928937393820888, 5.396666508413546, 5.547046056446561, 5.647446326929639, 5.831000400334233, 6.048112973921889]",1.38718550635,1.18657775474,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
169,./greyInner/RobertSeanLeonard(Wilson)2_6_cut.png,0,177,177,168,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.535124873611494],3.49235418581,0.635384642035,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
96,./greyInner/JasonSegel(Marshall)11_1_cut.png,0,178,178,95,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.8528401304683939],1.55403170342,0.702083344027,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
109,./greyInner/JoachimLoew4_1_cut.png,0,179,179,108,,,None,None,1,None,None,None,None,None,None,5,Joachim Loew,"['lshift', 'j', 'o', 'a', 'c', 'h', 'i', 'm', 'space', 'lshift', 'l', 'o', 'e', 'w', 'return']","[0.4514013637035532, 0.6852670437328925, 0.9191484420298366, 1.0696588686951145, 1.2700510554968787, 1.4204273957202531, 1.570699161349694, 1.7879884852463874, 1.971862698050245, 2.5563618563210184, 2.7068122969449178, 2.974069671057805, 4.043400060048953, 4.193236525916291, 4.511099662795459]",0.853063073237,1.3534916366,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
195,./greyInner/TomCruise7_1_cut.png,0,180,180,194,,,None,None,1,None,None,None,None,None,None,1,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[0.43502998660369485, 0.8028319826316874, 1.0536563897003361, 1.2372653166494274, 1.421016670345125, 1.4878391937872948, 1.6546590868256317, 1.888777221471173, 2.2063064253707125, 2.4067188213739428, 2.5237448482566833, 2.690665145737512, 3.0748551994747686]",1.95500918717,0.284251387056,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
1,./greyInner/AlysonHannigan(Lily)1_1_cut.png,0,181,181,0,,,None,None,1,None,None,None,None,None,None,1,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.46828182018725784, 0.6020186104287859, 0.8525912044424331, 1.0531492350019107, 1.2034498709181207, 1.3538486658071633, 1.75481363909239]",1.48754022593,0.167536517705,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
141,./greyInner/MariskaHargitay(Liv)13_1_cut.png,0,182,182,140,,,None,None,1,None,None,None,None,None,None,3,,['return'],[0.619363878524382],4.64468761067,1.62084203719,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
129,./greyInner/KatjaBurkard5_3_cut.png,0,183,183,128,,,None,None,1,None,None,None,None,None,None,3,,['return'],[0.5517698768726405],4.7618493279,1.47071173596,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
183,./greyInner/SigmarGabriel3_3_cut.png,0,184,184,182,,,None,None,1,None,None,None,None,None,None,4,Sigmar Gabriel,"['lshift', 's', 'i', 'g', 'm', 'a', 'r', 'space', 'lshift', 'g', 'a', 'b', 'r', 'i', 'e', 'l', 'return']","[0.568553778286514, 0.7189028521279397, 1.0029450899983203, 1.0864880002263817, 1.2701540261859918, 1.3370561033079866, 1.5040190646541305, 1.6545150561760238, 2.0053028300590086, 2.439610417939548, 2.62325302688987, 2.9574650862014096, 3.057857978721586, 3.893138880192055, 4.026752811325423, 4.16038855556144, 4.7783486966036435]",1.00268461586,1.78786979629,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
127,./greyInner/KatjaBurkard10_1_cut.png,0,185,185,126,,,None,None,1,None,None,None,None,None,None,3,,['return'],[0.36817730975053564],3.09090226702,1.1196102383,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
157,./greyInner/NicoleKidman3_1_cut.png,0,186,186,156,,,None,None,1,None,None,None,None,None,None,1,Nicole Kidman,"['lshift', 'n', 'i', 'c', 'l', 'backspace', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[0.6186209498191602, 1.2368919276104862, 1.504222119001497, 1.6544274829720962, 1.7882852076345443, 2.2560765537346015, 2.4564450027464773, 2.6570511504487513, 2.7572259119151568, 2.924231857912673, 3.275083146425459, 3.525657665124527, 3.7262041475696606, 3.8763075031947665, 3.96000952077884, 4.093703967932015, 4.210661668472312, 4.9958590385813295]",2.10550293322,0.601836086062,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
63,./greyInner/EmilyDeschanel5_1_cut.png,0,187,187,62,,,None,None,1,None,None,None,None,None,None,1,,['return'],[0.7187132705803378],3.60898789758,0.451234557606,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
72,./greyInner/GuentherJauch3_1_cut.png,0,188,188,71,,,None,None,1,None,None,None,None,None,None,3,Günther Jauch,"['lshift', 'g', u'\xfc', 'n', 't', 'h', 'e', 'r', 'space', 'lshift', 'j', 'a', 'u', 'c', 'h', 'return']","[0.4682253627379396, 0.7021757289421657, 1.0193809440697805, 1.2867733669681911, 1.4370618132070376, 1.5373709818977659, 1.6709993481726997, 1.8047537813654344, 1.9550576250912854, 2.2891449006092444, 2.4226911469577317, 2.6232565554782923, 2.7234419027172407, 3.174581509158088, 3.3250640278783976, 3.6925102778204746]",1.52064674574,1.32015832465,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
52,./greyInner/DannFlorek(DonaldDonCragen)10_1_cut.png,0,189,189,51,,,None,None,2,None,None,None,None,None,None,4,,['return'],[1.453839299005267],2.89057968969,1.65388055144,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
81,./greyInner/HughLaurie(DrHouse)2_1_cut.png,0,190,190,80,,,None,None,1,None,None,None,None,None,None,1,Dr House,"['lshift', 'd', 'r', 'space', 'lshift', 'h', 'o', 'u', 's', 'e', 'return']","[1.8046517730199412, 2.0047972792635846, 2.2390812576668395, 2.556535398820415, 2.7567572509324236, 2.840768501362618, 3.0744292023591697, 3.30820570528158, 3.5253394504125026, 3.6591554735496175, 4.110214563968839]",1.53692188855,0.568523304095,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
209,./greyInner/WillSmith5_1_cut.png,0,191,191,208,,,None,None,1,None,None,None,None,None,None,1,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.48481839948181005, 0.952754738576914, 1.1531126018162468, 1.3535583590382885, 1.4872874505363143, 1.6877524546162022, 1.7880025996091717, 1.8547263225154893, 2.2056905259269115, 2.4061449442360754, 2.5563660264742794, 2.6232260812885215, 2.8905880299935234]",1.98811121604,3.05762380862,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
29,./greyInner/Beyonce5_3_cut.png,0,192,192,28,,,None,None,1,None,None,None,None,None,None,2,Beyonce,"['lshift', 'b', 'e', 'y', 'o', 'n', 'c', 'e', 'return']","[0.4012899243971333, 0.6519010121282918, 0.8691813541572628, 1.3368812776825507, 1.5540512710613257, 1.7210511222201603, 1.8882610849068442, 2.005146609730218, 2.589951472255052]",2.52321267264,0.785980396433,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
33,./greyInner/BritneySpears5_1_cut.png,0,193,193,32,,,None,None,1,None,None,None,None,None,None,2,Britney Spears,"['lshift', 'lshift', 'b', 'r', 'i', 't', 'n', 'e', 'y', 'space', 'lshift', 's', 'p', 'e', 'a', 'r', 's', 'return']","[0.9360956209566211, 1.7211306758999854, 2.105442626401782, 2.3730605583132274, 2.9912147718350752, 3.291806420238572, 3.6089022490596108, 3.742950838393881, 3.96013462535484, 4.1105237968149595, 4.26091681764774, 4.361143545631421, 4.511603288903643, 4.7119117518759595, 4.995871549039293, 5.1294611008179345, 5.263060596807918, 5.697491043796617]",1.97139628253,0.534832000596,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
159,./greyInner/NicoleKidman7_1_cut.png,0,194,194,158,,,None,None,1,None,None,None,None,None,None,2,Nicole Kidman,"['backspace', 'lshift', 'n', 'i', 'c', 'o', 'l', 'e', 'space', 'lshift', 'k', 'i', 'd', 'm', 'a', 'n', 'return']","[1.6543665345907357, 4.527945795716732, 4.97905428640297, 5.245896569953402, 5.864395302227422, 6.064989581034752, 6.264924334187526, 6.83332285448887, 7.033636770736848, 7.184071493094962, 7.317966749129482, 7.635221043745332, 7.768252757434311, 8.00208668014784, 8.152991988175927, 8.270061320488821, 8.98846952837448]",1.80470053173,0.41799972541,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
37,./greyInner/CarenMiosga13_1_cut.png,0,195,195,36,,,None,None,2,None,None,None,None,None,None,1,,['return'],[1.0362395874490176],3.04124088341,2.28994556989,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
146,./greyInner/MilaKunis1_3_cut.png,0,196,196,145,,,None,None,1,None,None,None,None,None,None,1,Milla Kunis,"['lshift', 'm', 'i', 'l', 'l', 'a', 'space', 'lshift', 'k', 'u', 'n', 'i', 's', 'return']","[0.5012414223165251, 1.0028225516707607, 1.2029565098000603, 1.4038763812823163, 1.5709676550141012, 1.670891565770944, 1.788204370832318, 2.0051713098637265, 2.3227977103942976, 2.5732881844814983, 2.7568724112970813, 2.924077883051723, 3.0410625291915494, 3.458827763721274]",3.64250309233,0.702285436031,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
192,./greyInner/TomCruise4_1_cut.png,0,197,197,191,,,None,None,1,None,None,None,None,None,None,1,Tom Cruise,"['lshift', 't', 'o', 'm', 'space', 'lshift', 'c', 'r', 'u', 'i', 's', 'e', 'return']","[0.48496563794287795, 0.6852596657718095, 0.8190278925467283, 1.0027859826423082, 1.186594756129125, 1.3700763330380141, 1.4370380754171492, 1.7543350339001336, 1.9714947622887848, 2.1554985706006846, 2.305925594215296, 2.4729552780008817, 2.690080041265901]",1.38700330276,1.33681230978,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
166,./greyInner/RobertSeanLeonard(Wilson)1_1_cut.png,0,198,198,165,,,None,None,2,None,None,None,None,None,None,1,,['return'],[0.5351761985657504],3.25837077917,0.701935464003,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
24,./greyInner/BenedictCumberbatch4_1_cut.png,0,199,199,23,,,None,None,1,None,None,None,None,None,None,1,Benedict Cumberbatch,"['lshift', 'b', 'e', 'b', 'e', 'backspace', 'backspace', 'n', 'e', 'd', 'c', 'i', 'backspace', 'backspace', 'u', 'i', 'c', 't', 'backspace', 'backspace', 'backspace', 'backspace', 'i', 'c', 't', 'space', 'lshift', 'c', 'u', 'm', 'b', 'e', 'r', 'b', 'a', 't', 'c', 'h', 'return']","[0.7356222765702114, 1.1700200039012998, 1.3370605942400289, 1.5038942808605498, 1.6711866842542804, 2.2391977011557174, 2.4230738386449957, 2.706987443349135, 2.8240570964444487, 3.4754685968273407, 4.461097609797434, 4.628106122039753, 4.928843084218897, 5.062489093446857, 5.296559752510802, 5.379807865036128, 5.630621686332233, 5.847871233389014, 6.031582168683599, 6.165200590750828, 6.332359228483256, 6.816845298890257, 6.900219799113984, 7.13422822667053, 7.251208702658914, 7.451595756965617, 7.6520184179589705, 7.836045322499558, 8.002964978417367, 8.136640178712696, 8.320342132141377, 8.437287963784911, 8.687937866010543, 8.788060340180891, 9.022047275415389, 9.87410758736769, 10.04112315679231, 10.308403627133885]",1.20338026145,0.718798919095,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
46,./greyInner/CristinMilioti(Tracy_Mutter)10_1_cut.png,0,200,200,45,,,None,None,1,None,None,None,None,None,None,1,Lilly,"['lshift', 'l', 'i', 'l', 'l', 'y', 'return']","[0.5679407658699347, 0.818790193852692, 1.0193892843744834, 1.2366911187291407, 1.3701173930003279, 1.5206582938553765, 1.9047947771723557]",10.3083199033,0.685661604315,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
220,./greyInner/notfamousface5_1_cut.png,0,201,201,219,,,None,None,1,None,None,None,None,None,None,4,,['return'],[4.394468196491289],5.12954578699,1.83812366234,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
200,./greyInner/UrsulavonderLeyen8_2_cut.png,0,202,202,199,,,None,None,1,None,None,None,None,None,None,4,Heeres Uschi,"['lshift', 'h', 'e', 'e', 'r', 's', 'backspace', 'e', 's', 'space', 'lshift', 'u', 's', 'c', 'h', 'o', 'backspace', 'i', 'return']","[3.7259420695245353, 3.9261180499597685, 4.22709014458087, 4.394168266293491, 4.544576363830856, 4.694922871425661, 5.3464912336967245, 6.064783960437126, 6.1817952313977, 6.365481787339377, 6.699387180051417, 6.9501560920143675, 7.217600481426416, 7.685393431431294, 7.802381285380761, 7.986017157931201, 8.487354814536957, 8.83782790229634, 9.356041845234358]",1.75426670756,1.93823940011,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
121,./greyInner/KaleyCuoco(Penny)10_1_cut.png,0,203,203,120,,,None,None,1,None,None,None,None,None,None,1,Penny,"['lshift', 'p', 'e', 'n', 'n', 'y', 'return']","[1.3201191893731448, 1.6543023783979152, 1.854740757658874, 2.0218961875816603, 2.172209333955834, 2.3392755867716915, 2.706856885499292]",2.82377930013,0.719078960876,2017_Feb_01_1624,59.8540796268,famFaceGrey,001,8,
